ward,poi,fclass,distance_m,population,flow_score
Kwali,park_843331770,park,47584.95046645205,40074.34375,343.77815639964416
Kwali,park_843331791,park,47584.95046645205,40074.34375,343.77815639964416
Kwali,park_843331829,park,47639.08593614602,40074.34375,341.9221255907127
Kwali,park_843331764,park,47424.64088169932,40074.34375,349.33366080379767
Kwali,embassy_564467215,embassy,68831.77927420204,40074.34375,41.07146813126387
Kwali,High Commission of Ghana,embassy,69297.15273340061,40074.34375,39.20390379549468
Kwali,sports_centre_12218109,sports_centre,70438.39515543586,40074.34375,34.975649341479304
Kwali,Sportfield,park,70438.39515543586,40074.34375,34.975649341479304
Kwali,High Commission of Canada,embassy,69210.01262755427,40074.34375,39.54701981526388
Kwali,H-Medix,mall,75303.7206369447,40074.34375,21.501432011536888
Kwali,Asokoro District Hospital,hospital,75388.85668816949,40074.34375,21.319154330898836
Kwali,"Asokor District Hospital, ASOKORO",hospital,75726.1781495662,40074.34375,20.612007345607424
Kwali,High Commission of India in Abuja,embassy,68203.28915242826,40074.34375,43.73561184307348
Kwali,Embassy of France,embassy,67898.81881227817,40074.34375,45.08771075481296
Kwali,High Commission of South Africa in Abuja,embassy,67457.85444579594,40074.34375,47.120406076014895
Kwali,RUSSIAN EMBASSY,embassy,68781.88714374343,40074.34375,41.27689446762898
Kwali,Embassy of the Russian Federation,embassy,68781.88714374343,40074.34375,41.27689446762898
Kwali,park_681586237,park,69850.53345474278,40074.34375,37.093370329369506
Kwali,Divine Mercy Secondary School,school,73306.48506221596,40074.34375,26.25464945835066
Kwali,National Defence College,college,70455.10458799441,40074.34375,34.91725581581345
Kwali,Grand Square,mall,69667.38432365895,40074.34375,37.778991565465475
Kwali,Ceddi Plaza,mall,70625.69077708997,40074.34375,34.326667289315964
Kwali,All Saints' School,school,70566.0441305782,40074.34375,34.53202618792968
Kwali,Zuma,mall,69864.00170608862,40074.34375,37.043445673320946
Kwali,Intercontinental Plaza,mall,70798.04055690761,40074.34375,33.74011704389992
Kwali,hospital_12167605,hospital,70686.41160552134,40074.34375,34.11886445828608
Kwali,Wuse General Hospital,hospital,70686.41160552134,40074.34375,34.11886445828608
Kwali,Embassy of Israel,embassy,75724.584575919,40074.34375,20.615292282512105
Kwali,sports_centre_188746993,sports_centre,73547.73472439626,40074.34375,25.62883614204038
Kwali,courthouse_2838256,courthouse,71961.92150898963,40074.34375,30.033080302144587
Kwali,park_12181852,park,71445.00271067698,40074.34375,31.626372038718944
Kwali,Novare Central Mall,mall,70216.72356788641,40074.34375,35.75961718065939
Kwali,Prince Ebeano Supermarket,supermarket,71591.93627385856,40074.34375,31.165071808953357
Kwali,Central Park,park,71445.00271067698,40074.34375,31.626372038718944
Kwali,Durban Street Neighbourhood Park,park,73330.36101844332,40074.34375,26.192038746501474
Kwali,Febson Mall,mall,71010.53666774991,40074.34375,33.03071661410663
Kwali,Wuse Shopping Plaza,mall,70454.68623373067,40074.34375,34.918716624654905
Kwali,Wuse Shopping Plaza,mall,70454.68623373067,40074.34375,34.918716624654905
Kwali,Wuse Shopping Plaza,mall,70470.83480256268,40074.34375,34.86237340012716
Kwali,park_12234438,park,69720.46907888429,40074.34375,37.57897407715065
Kwali,Berger Park Wuse,park,69815.8722290688,40074.34375,37.222163575013056
Kwali,Silverbird Cinema & Shopping Centre,mall,72367.56141784936,40074.34375,28.839196747858914
Kwali,Harrow Park,park,73369.28205087133,40074.34375,26.090294755058913
Kwali,Chocolate Mall,mall,72395.49395726348,40074.34375,28.75875394876162
Kwali,Limi Children`s Hospital,hospital,72873.86868044978,40074.34375,27.41539546139886
Kwali,park_896977881,park,74883.78231356927,40074.34375,22.423586428528047
Kwali,Millennium Park,park,72586.10644259768,40074.34375,28.21576763103182
Kwali,Embassy of Mexico,embassy,73836.74529666672,40074.34375,24.898736821687788
Kwali,Embassy of Indonesia,embassy,73826.01168980934,40074.34375,24.92547649500651
Kwali,Wuse Market,market_place,70723.50259079215,40074.34375,33.99254863211544
Kwali,Eden Park & Garden,park,68246.87890681424,40074.34375,43.545384285088105
Kwali,Childcare and Wellness Clinic,hospital,68837.71985142252,40074.34375,41.04707655418432
Kwali,Christian Community School,school,72044.41776731767,40074.34375,29.786337793097804
Kwali,Schatz Park,park,73276.15359559319,40074.34375,26.334404554030197
Kwali,H-Medix,supermarket,73039.27303429344,40074.34375,26.965662526844454
Kwali,4U Supermarket,supermarket,73239.25747418756,40074.34375,26.431747761698013
Kwali,Unity Fountain,park,73791.70980209914,40074.34375,25.01112239141089
Kwali,Shagari Park,park,73791.70980209914,40074.34375,25.01112239141089
Kwali,Discovery Mall,mall,72761.1175381019,40074.34375,27.72625637994311
Kwali,public_building_217303273,public_building,74007.97840426979,40074.34375,24.476017519206223
Kwali,Embassy of Spain,embassy,73857.82808059054,40074.34375,24.846298649405043
Kwali,Embassy of Japan,embassy,73791.79714195685,40074.34375,25.01090394557778
Kwali,mall_1087204142,mall,73241.13309739932,40074.34375,26.42679062663548
Kwali,Apostolic Nunciature,embassy,74214.24770958954,40074.34375,23.97632369795342
Kwali,Federal Road Maintenance Agency (FERMA),public_building,72774.09116494113,40074.34375,27.690308693186687
Kwali,park_12195280,park,72655.71352805203,40074.34375,28.020047860547752
Kwali,Ambassade de Suisse,embassy,73942.64085328652,40074.34375,24.63646140320349
Kwali,Nigeria National Merit Award,public_building,74265.10008983169,40074.34375,23.85470786979897
Kwali,National Universities Commission,public_building,74265.10008983169,40074.34375,23.85470786979897
Kwali,Chinese Economic Consulate,embassy,74347.31679908837,40074.34375,23.659386346552772
Kwali,DIFF Hospital,hospital,75490.49686271565,40074.34375,21.103563564323444
Kwali,Embassy of Iran,embassy,74823.99708874946,40074.34375,22.558047884033616
Kwali,Embassy of Lebanon,embassy,74063.48790200788,40074.34375,24.340528768819937
Kwali,Embassy of the Republic of Korea in Abuja,embassy,74606.32590559963,40074.34375,23.054454653778166
Kwali,park_12195290,park,73058.29892119486,40074.34375,26.914406737103118
Kwali,embassy_793899711,embassy,74680.22367676823,40074.34375,22.88471531272301
Kwali,Druz Resort,park,73058.29892119486,40074.34375,26.914406737103118
Kwali,Pyakasa Government Science Secondary School,school,73814.57691565533,40074.34375,24.953994516195877
Kwali,FCT Farmers Market,market_place,74894.58198396713,40074.34375,22.399382766202674
Kwali,FCT Farmers Market,market_place,74894.58198396713,40074.34375,22.399382766202674
Kwali,Embassy of Venezuela,embassy,74894.58198396713,40074.34375,22.399382766202674
Kwali,Maitama Amusement Park,park,74622.59343120146,40074.34375,23.016981248889078
Kwali,library_899488909,library,74921.16125306672,40074.34375,22.33992589499403
Kwali,The Springhall School,school,76114.49548583514,40074.34375,19.826948609630225
Kwali,The Springhall School,school,76114.49548583514,40074.34375,19.826948609630225
Kwali,Embassy of the United Arab Emirates in Abuja,embassy,76212.40966554836,40074.34375,19.63376199755767
Kwali,Residence of the U.S. Ambassador,embassy,75358.97833643742,40074.34375,21.3829477046569
Kwali,Residence of the British High Commissioner,embassy,74447.9911338704,40074.34375,23.422392012395466
Kwali,The Centagon International School,school,74723.9896334504,40074.34375,22.78477702108714
Kwali,High Commission of India,embassy,75618.7757106077,40074.34375,20.8345784260131
Kwali,Embassy of the Republic of Benin,embassy,75562.40470508469,40074.34375,20.952356691642922
Kwali,Embassy of Tunisia,embassy,76113.96824399392,40074.34375,19.82799399687764
Kwali,Landmark Plaza,mall,75779.19794609079,40074.34375,20.503012102675015
Kwali,Landmark Plaza,mall,75771.80236987643,40074.34375,20.518180869935275
Kwali,Embassy of Portugal,embassy,74994.29830464165,40074.34375,22.177134294289385
Kwali,Embassy of Indonesia,embassy,75377.83512580182,40074.34375,21.342664323269698
Kwali,embassy_902610366,embassy,75773.59858205156,40074.34375,20.5144957002835
Kwali,Embassy of the Federal Republic of Germany in Abuja,embassy,75297.20570671935,40074.34375,21.515444608525833
Kwali,Abuja Clinics Nigeria,hospital,75441.44248623087,40074.34375,21.20734010612594
Kwali,Embassy of the Philippines,embassy,75477.72267733296,40074.34375,21.130538873355775
Kwali,Embassy of the Republic of Poland,embassy,75079.0554385452,40074.34375,21.98996159178568
Kwali,High Commission of Botswana in Abuja,embassy,75394.64691597517,40074.34375,21.306813627997624
Kwali,Embassy of Hungary,embassy,75193.52967567799,40074.34375,21.739668522680596
Kwali,Park 'N' Shop,mall,72156.44375384164,40074.34375,29.45451551164998
Kwali,Migration Health Assessment Center - Abuja,hospital,72786.59599363891,40074.34375,27.655704077255987
Kwali,TEENEE TODDS DAY NURSERY,school,74623.89222072845,40074.34375,23.01399202159325
Kwali,Kubwa General Hospital,hospital,58743.34456390363,40074.34375,112.63552298663839
Kwali,park_539327740,park,64526.51662529485,40074.34375,63.1706591418165
Kwali,Veritas University Abuja,university,78121.92513454787,40074.34375,16.220876546900488
Kwali,pitch_563948803,pitch,67909.3320340107,40074.34375,45.0403339532599
Kwali,Stella Maris Football Pitch,pitch,64012.78227243271,40074.34375,66.50075989270894
Kwali,pitch_674658120,pitch,64514.05411013524,40074.34375,63.24943474845003
Kwali,pitch_674658116,pitch,64514.05411013524,40074.34375,63.24943474845003
Kwali,pitch_1320040590,pitch,66035.7190226921,40074.34375,54.321478408348575
Kwali,pitch_1087154450,pitch,73886.06005037749,40074.34375,24.776251578990568
Kwali,pitch_634881009,pitch,65791.15722045634,40074.34375,55.66635248508381
Kwali,pitch_499970216,pitch,77297.15772439305,40074.34375,17.615440689925503
Kwali,pitch_1242528088,pitch,43009.31885597625,40074.34375,543.2446202564696
Kwali,pitch_674658118,pitch,64514.05411013524,40074.34375,63.24943474845003
Kwali,pitch_421795425,pitch,72996.79452286837,40074.34375,27.08045227950079
Kwali,pitch_674658107,pitch,64514.05411013524,40074.34375,63.24943474845003
Kwali,pitch_674658140,pitch,65481.280021818864,40074.34375,57.418330533349675
Kwali,pitch_886275258,pitch,67539.27479188371,40074.34375,46.738307738766665
Kwali,pitch_897206062,pitch,75736.35570769288,40074.34375,20.59104002693577
Kwali,pitch_564086181,pitch,72827.14925104826,40074.34375,27.543778289782463
Kwali,pitch_674658136,pitch,64459.10902023283,40074.34375,63.59791582580021
Kwali,pitch_688023838,pitch,65173.08974155963,40074.34375,59.21545829439479
Kwali,pitch_674658139,pitch,65481.280021818864,40074.34375,57.418330533349675
Kwali,pitch_793899698,pitch,69089.54552880688,40074.34375,40.026312442642485
Kwali,pitch_674658121,pitch,64514.05411013524,40074.34375,63.24943474845003
Kwali,pitch_674658126,pitch,64514.05411013524,40074.34375,63.24943474845003
Kwali,pitch_674658088,pitch,64459.10902023283,40074.34375,63.59791582580021
Kwali,pitch_674658125,pitch,64514.05411013524,40074.34375,63.24943474845003
Kwali,pitch_1087155722,pitch,73127.74423402954,40074.34375,26.728146291842894
Kwali,pitch_1242528087,pitch,42916.90922789006,40074.34375,548.287990496654
Kwali,pitch_1004291981,pitch,76730.75086778007,40074.34375,18.641989101532975
Kwali,pitch_999889093,pitch,73330.36101844332,40074.34375,26.192038746501474
Kwali,pitch_999889094,pitch,73330.36101844332,40074.34375,26.192038746501474
Kwali,pitch_1101544595,pitch,35174.415243428375,40074.34375,1189.2166326611891
Kwali,pitch_674658124,pitch,64514.05411013524,40074.34375,63.24943474845003
Kwali,pitch_895642067,pitch,75189.8137677888,40074.34375,21.747748284347303
Kwali,pitch_887859754,pitch,65172.894018436935,40074.34375,59.21661728917778
Kwali,pitch_674658131,pitch,65481.280021818864,40074.34375,57.418330533349675
Kwali,pitch_688023839,pitch,65173.08974155963,40074.34375,59.21545829439479
Kwali,pitch_564052809,pitch,74266.12618080122,40074.34375,23.85226028534073
Kwali,pitch_421795427,pitch,72996.79452286837,40074.34375,27.08045227950079
Kwali,pitch_914231300,pitch,71112.85433753542,40074.34375,32.694477114061115
Kwali,pitch_1320040376,pitch,66035.7190226921,40074.34375,54.321478408348575
Kwali,pitch_1154804436,pitch,62208.348482964066,40074.34375,79.65117222925365
Kwali,pitch_674658114,pitch,64514.05411013524,40074.34375,63.24943474845003
Kwali,pitch_421795423,pitch,72996.79452286837,40074.34375,27.08045227950079
Kwali,Multifunctional Pitch,pitch,55871.80295835761,40074.34375,150.10143606199847
Kwali,pitch_263616198,pitch,71709.13030526966,40074.34375,30.801967606618806
Kwali,pitch_674658117,pitch,64514.05411013524,40074.34375,63.24943474845003
Kwali,pitch_1091018722,pitch,75475.31849856867,40074.34375,21.135619643369008
Kwali,pitch_793911112,pitch,68626.33317649958,40074.34375,41.923992824285925
Kwali,pitch_886655690,pitch,67080.12099851537,40074.34375,48.93434501276062
Kwali,pitch_674658108,pitch,64514.05411013524,40074.34375,63.24943474845003
Kwali,pitch_993486534,pitch,61568.81467047577,40074.34375,84.91155070332617
Kinlakwa,University of Abuja,university,28440.927530796012,30752.599609375,1789.4025223588549
Kinlakwa,University of Abuja Teaching Hospital,hospital,16967.147334982637,30752.599609375,5636.480226182479
Kinlakwa,Kuje Stadium,stadium,23536.549867162757,30752.599609375,2922.149700164122
Kinlakwa,Talek Hospital,hospital,51199.56236696106,30752.599609375,183.7862822655046
Kinlakwa,park_813356568,park,41327.38407277369,30752.599609375,493.2377959737852
Kinlakwa,park_813356569,park,41327.38407277369,30752.599609375,493.2377959737852
Kinlakwa,park_808298029,park,71655.29683448555,30752.599609375,23.764672432367927
Kinlakwa,park_843331799,park,40935.89370564086,30752.599609375,512.9305414599336
Kinlakwa,park_843331763,park,40755.32178148689,30752.599609375,522.2767561891062
Kinlakwa,park_843331796,park,40909.96773917214,30752.599609375,514.2620887985439
Kinlakwa,park_843331795,park,40909.96773917214,30752.599609375,514.2620887985439
Kinlakwa,park_843331774,park,40820.76837261939,30752.599609375,518.8697937217903
Kinlakwa,park_843331830,park,40917.81681090511,30752.599609375,513.8585991677593
Kinlakwa,park_843331790,park,40815.88221042543,30752.599609375,519.123383867842
Kinlakwa,park_843331798,park,40972.960048029025,30752.599609375,511.0328148148629
Kinlakwa,Secondary School  Sheretti,school,52588.0162036272,30752.599609375,159.96070469929953
Kinlakwa,Customary Court Kabusa,courthouse,53123.26052554183,30752.599609375,151.62399775982243
Kinlakwa,Kabusa Area Court,courthouse,54793.83917218926,30752.599609375,128.29674391088503
Kinlakwa,Kabusa Community Secondary School,school,53698.42348854218,30752.599609375,143.1492025715871
Kinlakwa,Waru Health Centre,clinic,58957.806187925766,30752.599609375,84.60126261356623
Kinlakwa,Waru Health Centre,clinic,59175.12778364272,30752.599609375,82.78252856354885
Kinlakwa,Waru Health Centre,clinic,59175.12778364272,30752.599609375,82.78252856354885
Kinlakwa,Novare Apo,mall,61281.11301748492,30752.599609375,67.0620632679035
Kinlakwa,CedarCrest Abuja Hospital,hospital,60765.18725126894,30752.599609375,70.61277553230256
Kinlakwa,school_543230327,school,67674.54615763902,30752.599609375,35.384546809938314
Kinlakwa,Government Secondary School,school,60938.246529575,30752.599609375,69.40126929134273
Kinlakwa,Sahad Hospitals,hospital,61334.34254706873,30752.599609375,66.70604343885427
Kinlakwa,Victory Academy,school,53594.855160805586,30752.599609375,144.63947887447407
Kinlakwa,school_1156364262,school,53829.01615165192,30752.599609375,141.29193269944903
Kinlakwa,Chief Palace Kabusa,community_centre,53815.47025130864,30752.599609375,141.4834550312501
Kinlakwa,Eternal Love School,school,53419.885613472456,30752.599609375,147.19249919730183
Kinlakwa,Faplins Estate Mall,mall,54511.93860836362,30752.599609375,131.96489615083345
